# Binning scheme file
# X_pix  Y_pix  binid
-11.7033  -8.5714    1390
-11.7033  -8.4066    1390
-11.7033  -8.2418    1390
-11.7033  -8.0769    1390
-11.7033  -7.9121    1390
-11.7033  -7.7473    1390
-11.7033  -7.5824    1390
-11.7033  -7.4176    1390
-11.7033  -7.2527    1390
-11.7033  -7.0879    1441
-11.7033  -6.9231    1441
-11.7033  -6.7582    1441
-11.7033  -6.5934    1441
-11.7033  -6.4286    1441
-11.7033  -6.2637    1441
-11.7033  -6.0989    1441
-11.7033  -5.9341    1441
-11.7033  -5.7692    1441
-11.7033  -5.6044    1441
-11.7033  -5.4396    1441
-11.7033  -5.2747    1441
-11.7033  -5.1099    1441
-11.7033  -4.9451    1441
-11.7033  -4.7802    1441
-11.7033  -4.6154    1441
-11.7033  -4.4505    1441
-11.7033  -4.2857    1441
-11.7033  -4.1209    1441
-11.7033  -3.9560    1441
-11.7033  -3.7912    1441
-11.7033  -3.6264    1441
-11.7033  -3.4615    1441
-11.7033  -3.2967    1441
-11.7033  -3.1319    1441
-11.7033  -2.9670    1441
-11.7033  -2.8022    1441
-11.7033  -2.6374    1441
-11.7033  -2.4725    1441
-11.7033  -2.3077    1441
-11.7033  -2.1429    1441
-11.7033  -1.9780    1441
-11.7033  -1.8132    1441
-11.7033  -1.6484    1441
-11.7033  -1.4835    1441
-11.7033  -1.3187    1622
-11.7033  -1.1538    1622
-11.7033  -0.9890    1622
-11.7033  -0.8242    1622
-11.7033  -0.6593    1622
-11.7033  -0.4945    1622
-11.7033  -0.3297    1622
-11.7033  -0.1648    1622
-11.7033   0.0000    1622
-11.7033   0.1648    1622
-11.7033   0.3297    1622
-11.7033   0.4945    1622
-11.7033   0.6593    1622
-11.7033   0.8242    1622
-11.7033   0.9890    1622
-11.7033   1.1538    1622
-11.7033   1.3187    1622
-11.7033   1.4835    1622
-11.7033   1.6484    1622
-11.7033   1.8132    1622
-11.7033   1.9780    1622
-11.7033   2.1429    1622
-11.7033   2.3077    1622
-11.7033   2.4725    1622
-11.7033   2.6374    1622
-11.7033   2.8022    1622
-11.7033   2.9670    1622
-11.7033   3.1319    1622
-11.7033   3.2967    1622
-11.7033   3.4615    1622
-11.7033   3.6264    1894
-11.7033   3.7912    1894
-11.7033   3.9560    1894
-11.7033   4.1209    1894
-11.7033   4.2857    1894
-11.7033   4.4505    1894
-11.7033   4.6154    1894
-11.7033   4.7802    1894
-11.7033   4.9451    1894
-11.7033   5.1099    1894
-11.7033   5.2747    1894
-11.7033   5.4396    1894
-11.7033   5.6044    1894
-11.7033   5.7692    1894
-11.7033   5.9341    1894
-11.7033   6.0989    1894
-11.7033   6.2637    1894
-11.7033   6.4286    1894
-11.7033   6.5934    1894
-11.7033   6.7582    1894
-11.7033   6.9231    1894
-11.7033   7.0879    1894
-11.7033   7.2527    1894
-11.7033   7.4176    1894
-11.7033   7.5824    1894
-11.7033   7.7473    1894
-11.7033   7.9121    1894
-11.7033   8.0769    1894
-11.7033   8.2418    1894
-11.7033   8.4066    1894
-11.7033   8.5714    1947
-11.7033   8.7363    1947
-11.7033   8.9011    1947
-11.7033   9.0659    1947
-11.7033   9.2308    1947
-11.7033   9.3956    1947
-11.7033   9.5604    1947
-11.7033   9.7253    1947
-11.7033   9.8901    1947
-11.7033  10.0549    1947
-11.7033  10.2198    1947
-11.7033  10.3846    1947
-11.7033  10.5495    1947
-11.7033  10.7143    1947
-11.7033  10.8791    1947
-11.7033  11.0440    1947
-11.7033  11.2088    1947
-11.7033  11.3736    1947
-11.7033  11.5385    1947
-11.7033  11.7033    1947
-11.7033  11.8681    1947
-11.7033  12.0330    1947
-11.7033  12.1978    1947
-11.7033  12.3626    1947
-11.7033  12.5275    1947
-11.7033  12.6923    1947
-11.7033  12.8571    1947
-11.7033  13.0220    1947
-11.7033  13.1868    1947
-11.7033  13.3516    1947
-11.7033  13.5165    1947
-11.7033  13.6813    1947
-11.7033  13.8462    1947
-11.7033  14.0110    1947
-11.7033  14.1758    1947
-11.7033  14.3407    1947
-11.7033  14.5055    1947
-11.7033  14.6703    1947
-11.7033  14.8352    1947
-11.7033  15.0000    1648
-11.7033  15.1648    1648
-11.7033  15.3297    1648
-11.7033  15.4945    1648
-11.7033  15.6593    1648
-11.7033  15.8242    1648
-11.7033  15.9890    1648
-11.7033  16.1538    1648
-11.7033  16.3187    1648
-11.7033  16.4835    1648
-11.7033  16.6484    1648
-11.7033  16.8132    1648
-11.7033  16.9780    1648
-11.7033  17.1429    1648
-11.7033  17.3077    1648
-11.7033  17.4725    1648
-11.7033  17.6374    1648
-11.7033  17.8022    1648
-11.7033  17.9670    1648
-11.7033  18.1319    1648
-11.7033  18.2967    1648
-11.7033  18.4615    1648
-11.7033  18.6264    1648
-11.7033  18.7912    1648
-11.7033  18.9560    1648
-11.7033  19.1209    1648
-11.7033  19.2857    1648
-11.7033  19.4505    1648
-11.7033  19.6154    1648
-11.7033  19.7802    1648
-11.7033  19.9451    1648
-11.7033  20.1099    1648
-11.7033  20.2747    1648
-11.7033  20.4396    1648
-11.7033  20.6044    1648
-11.7033  20.7692    1648
-11.7033  20.9341    1648
-11.7033  21.0989    1648
-11.7033  21.2637    1648
-11.7033  21.4286    1648
-11.7033  21.5934    1648
-11.7033  21.7582    1648
-11.7033  21.9231    1648
-11.7033  22.0879    1648
-11.7033  22.2527    1648
-11.7033  22.4176    1648
-11.7033  22.5824    1648
-11.7033  22.7473    1648
-11.7033  22.9121    1648
-11.7033  23.0769    1648
-11.7033  23.2418    1648
-11.7033  23.4066    1648
-11.7033  23.5714    1648
-11.7033  23.7363    1648
-11.7033  23.9011    1648
-11.7033  24.0659    1648
-11.7033  24.2308    1648
-11.7033  24.3956    1648
-11.7033  24.5604    1648
-11.7033  24.7253    1648
-11.7033  24.8901    1648
-11.7033  25.0549    1648
-11.7033  25.2198    1648
-11.7033  25.3846    1648
-11.7033  25.5495    1648
-11.7033  25.7143    1648
-11.7033  25.8791    1648
-11.7033  26.0440    1648
-11.7033  26.2088    1648
-11.7033  26.3736    1648
-11.7033  26.5385    1648
-11.7033  26.7033    1648
-11.7033  26.8681    2491
-11.7033  27.0330    2491
-11.7033  27.1978    2491
-11.7033  27.3626    2491
-11.7033  27.5275    2491
-11.7033  27.6923    2491
-11.7033  27.8571    2491
-11.7033  28.0220    2491
-11.7033  28.1868    2491
-11.7033  28.3516    2491
-11.7033  28.5165    2491
-11.7033  28.6813    2491
-11.7033  28.8462    2491
-11.7033  29.0110    2491
-11.7033  29.1758    2491
-11.7033  29.3407    2491
-11.7033  29.5055    2491
-11.7033  29.6703    2491
-11.7033  29.8352    2491
-11.7033  30.0000    2491
-11.5385 -30.0000     779
-11.5385 -29.8352     779
-11.5385 -29.6703     779
-11.5385 -29.5055     779
-11.5385 -29.3407     779
-11.5385 -29.1758     779
-11.5385 -29.0110     779
-11.5385 -28.8462     779
-11.5385 -28.6813     779
-11.5385 -28.5165     779
-11.5385 -28.3516     779
-11.5385 -28.1868     779
-11.5385 -28.0220     779
-11.5385 -27.8571     779
-11.5385 -27.6923     779
-11.5385 -27.5275     779
-11.5385 -27.3626     779
-11.5385 -27.1978     779
-11.5385 -27.0330     779
-11.5385 -26.8681     779
-11.5385 -26.7033     779
-11.5385 -26.5385     779
-11.5385 -26.3736     779
-11.5385 -26.2088     779
-11.5385 -26.0440     779
-11.5385 -25.8791     779
-11.5385 -25.7143     779
-11.5385 -25.5495     779
-11.5385 -25.3846     779
-11.5385 -25.2198     779
-11.5385 -25.0549     779
-11.5385 -24.8901     779
-11.5385 -24.7253     779
-11.5385 -24.5604     779
-11.5385 -24.3956     779
-11.5385 -24.2308     779
-11.5385 -24.0659     779
-11.5385 -23.9011     779
-11.5385 -23.7363     779
-11.5385 -23.5714     779
-11.5385 -23.4066     779
-11.5385 -23.2418     779
-11.5385 -23.0769     779
-11.5385 -22.9121     779
-11.5385 -22.7473     779
-11.5385 -22.5824     779
-11.5385 -22.4176     779
-11.5385 -22.2527     779
-11.5385 -22.0879     779
-11.5385 -21.9231     779
-11.5385 -21.7582     779
-11.5385 -21.5934     779
-11.5385 -21.4286     779
-11.5385 -21.2637     779
-11.5385 -21.0989     779
-11.5385 -20.9341     779
-11.5385 -20.7692     779
-11.5385 -20.6044     779
-11.5385 -20.4396     779
-11.5385 -20.2747     779
-11.5385 -20.1099     779
-11.5385 -19.9451     779
-11.5385 -19.7802     779
-11.5385 -19.6154     746
-11.5385 -19.4505     746
-11.5385 -19.2857     746
-11.5385 -19.1209     746
-11.5385 -18.9560     746
-11.5385 -18.7912     746
-11.5385 -18.6264     746
-11.5385 -18.4615     746
-11.5385 -18.2967     746
-11.5385 -18.1319     746
-11.5385 -17.9670     746
-11.5385 -17.8022     746
-11.5385 -17.6374     746
-11.5385 -17.4725     746
-11.5385 -17.3077     746
-11.5385 -17.1429     746
-11.5385 -16.9780     746
-11.5385 -16.8132     746
-11.5385 -16.6484     746
-11.5385 -16.4835     746
-11.5385 -16.3187     746
-11.5385 -16.1538     746
-11.5385 -15.9890     746
-11.5385 -15.8242     746
-11.5385 -15.6593     746
-11.5385 -15.4945     746
-11.5385 -15.3297     746
-11.5385 -15.1648     746
-11.5385 -15.0000     746
-11.5385 -14.8352     746
-11.5385 -14.6703     746
-11.5385 -14.5055     746
-11.5385 -14.3407     746
-11.5385 -14.1758     746
-11.5385 -14.0110     746
-11.5385 -13.8462     746
-11.5385 -13.6813     746
-11.5385 -13.5165     746
-11.5385 -13.3516     746
-11.5385 -13.1868     746
-11.5385 -13.0220     746
-11.5385 -12.8571    1390
-11.5385 -12.6923    1390
-11.5385 -12.5275    1390
-11.5385 -12.3626    1390
-11.5385 -12.1978    1390
-11.5385 -12.0330    1390
-11.5385 -11.8681    1390
-11.5385 -11.7033    1390
-11.5385 -11.5385    1390
-11.5385 -11.3736    1390
-11.5385 -11.2088    1390
-11.5385 -11.0440    1390
-11.5385 -10.8791    1390
-11.5385 -10.7143    1390
-11.5385 -10.5495    1390
-11.5385 -10.3846    1390
-11.5385 -10.2198    1390
-11.5385 -10.0549    1390
-11.5385  -9.8901    1390
-11.5385  -9.7253    1390
-11.5385  -9.5604    1390
-11.5385  -9.3956    1390
-11.5385  -9.2308    1390
-11.5385  -9.0659    1390
-11.5385  -8.9011    1390
-11.5385  -8.7363    1390
-11.5385  -8.5714    1390
-11.5385  -8.4066    1390
-11.5385  -8.2418    1390
-11.5385  -8.0769    1390
-11.5385  -7.9121    1390
-11.5385  -7.7473    1390
-11.5385  -7.5824    1390
-11.5385  -7.4176    1390
-11.5385  -7.2527    1390
-11.5385  -7.0879    1441
-11.5385  -6.9231    1441
-11.5385  -6.7582    1441
-11.5385  -6.5934    1441
-11.5385  -6.4286    1441
-11.5385  -6.2637    1441
-11.5385  -6.0989    1441
-11.5385  -5.9341    1441
-11.5385  -5.7692    1441
-11.5385  -5.6044    1441
-11.5385  -5.4396    1441
-11.5385  -5.2747    1441
-11.5385  -5.1099    1441
-11.5385  -4.9451    1441
-11.5385  -4.7802    1441
-11.5385  -4.6154    1441
-11.5385  -4.4505    1441
-11.5385  -4.2857    1441
-11.5385  -4.1209    1441
-11.5385  -3.9560    1441
-11.5385  -3.7912    1441
-11.5385  -3.6264    1441
-11.5385  -3.4615    1441
-11.5385  -3.2967    1441
-11.5385  -3.1319    1441
-11.5385  -2.9670    1441
-11.5385  -2.8022    1441
-11.5385  -2.6374    1441
-11.5385  -2.4725    1441
-11.5385  -2.3077    1441
-11.5385  -2.1429    1441
-11.5385  -1.9780    1441
-11.5385  -1.8132    1441
-11.5385  -1.6484    1441
-11.5385  -1.4835    1441
-11.5385  -1.3187    1622
-11.5385  -1.1538    1622
-11.5385  -0.9890    1622
-11.5385  -0.8242    1622
-11.5385  -0.6593    1622
-11.5385  -0.4945    1622
-11.5385  -0.3297    1622
-11.5385  -0.1648    1622
-11.5385   0.0000    1622
-11.5385   0.1648    1622
-11.5385   0.3297    1622
-11.5385   0.4945    1622
-11.5385   0.6593    1622
-11.5385   0.8242    1622
-11.5385   0.9890    1622
-11.5385   1.1538    1622
-11.5385   1.3187    1622
-11.5385   1.4835    1622
-11.5385   1.6484    1622
-11.5385   1.8132    1622
-11.5385   1.9780    1622
-11.5385   2.1429    1622
-11.5385   2.3077    1622
-11.5385   2.4725    1622
-11.5385   2.6374    1622
-11.5385   2.8022    1622
-11.5385   2.9670    1622
-11.5385   3.1319    1622
-11.5385   3.2967    1622
-11.5385   3.4615    1622
-11.5385   3.6264    1894
-11.5385   3.7912    1894
-11.5385   3.9560    1894
-11.5385   4.1209    1894
-11.5385   4.2857    1894
-11.5385   4.4505    1894
-11.5385   4.6154    1894
-11.5385   4.7802    1894
-11.5385   4.9451    1894
-11.5385   5.1099    1894
-11.5385   5.2747    1894
-11.5385   5.4396    1894
-11.5385   5.6044    1894
-11.5385   5.7692    1894
-11.5385   5.9341    1894
-11.5385   6.0989    1894
-11.5385   6.2637    1894
-11.5385   6.4286    1894
-11.5385   6.5934    1894
-11.5385   6.7582    1894
-11.5385   6.9231    1894
-11.5385   7.0879    1894
-11.5385   7.2527    1894
-11.5385   7.4176    1894
-11.5385   7.5824    1894
-11.5385   7.7473    1894
-11.5385   7.9121    1894
-11.5385   8.0769    1894
-11.5385   8.2418    1894
-11.5385   8.4066    1894
-11.5385   8.5714    1947
-11.5385   8.7363    1947
-11.5385   8.9011    1947
-11.5385   9.0659    1947
-11.5385   9.2308    1947
-11.5385   9.3956    1947
-11.5385   9.5604    1947
-11.5385   9.7253    1947
-11.5385   9.8901    1947
-11.5385  10.0549    1947
-11.5385  10.2198    1947
-11.5385  10.3846    1947
-11.5385  10.5495    1947
-11.5385  10.7143    1947
-11.5385  10.8791    1947
-11.5385  11.0440    1947
-11.5385  11.2088    1947
-11.5385  11.3736    1947
-11.5385  11.5385    1947
-11.5385  11.7033    1947
-11.5385  11.8681    1947
-11.5385  12.0330    1947
-11.5385  12.1978    1947
-11.5385  12.3626    1947
-11.5385  12.5275    1947
-11.5385  12.6923    1947
-11.5385  12.8571    1947
-11.5385  13.0220    1947
-11.5385  13.1868    1947
-11.5385  13.3516    1947
-11.5385  13.5165    1947
-11.5385  13.6813    1947
-11.5385  13.8462    1947
-11.5385  14.0110    1947
-11.5385  14.1758    1947
-11.5385  14.3407    1947
-11.5385  14.5055    1947
-11.5385  14.6703    1947
-11.5385  14.8352    1648
-11.5385  15.0000    1648
-11.5385  15.1648    1648
-11.5385  15.3297    1648
-11.5385  15.4945    1648
-11.5385  15.6593    1648
-11.5385  15.8242    1648
-11.5385  15.9890    1648
-11.5385  16.1538    1648
-11.5385  16.3187    1648
-11.5385  16.4835    1648
-11.5385  16.6484    1648
-11.5385  16.8132    1648
-11.5385  16.9780    1648
-11.5385  17.1429    1648
-11.5385  17.3077    1648
-11.5385  17.4725    1648
-11.5385  17.6374    1648
-11.5385  17.8022    1648
-11.5385  17.9670    1648
-11.5385  18.1319    1648
-11.5385  18.2967    1648
-11.5385  18.4615    1648
-11.5385  18.6264    1648
-11.5385  18.7912    1648
-11.5385  18.9560    1648
-11.5385  19.1209    1648
-11.5385  19.2857    1648
-11.5385  19.4505    1648
-11.5385  19.6154    1648
-11.5385  19.7802    1648
-11.5385  19.9451    1648
-11.5385  20.1099    1648
-11.5385  20.2747    1648
-11.5385  20.4396    1648
-11.5385  20.6044    1648
-11.5385  20.7692    1648
-11.5385  20.9341    1648
-11.5385  21.0989    1648
-11.5385  21.2637    1648
-11.5385  21.4286    1648
-11.5385  21.5934    1648
-11.5385  21.7582    1648
-11.5385  21.9231    1648
-11.5385  22.0879    1648
-11.5385  22.2527    1648
-11.5385  22.4176    1648
-11.5385  22.5824    1648
-11.5385  22.7473    1648
-11.5385  22.9121    1648
-11.5385  23.0769    1648
-11.5385  23.2418    1648
-11.5385  23.4066    1648
-11.5385  23.5714    1648
-11.5385  23.7363    1648
-11.5385  23.9011    1648
-11.5385  24.0659    1648
-11.5385  24.2308    1648
-11.5385  24.3956    1648
-11.5385  24.5604    1648
-11.5385  24.7253    1648
-11.5385  24.8901    1648
-11.5385  25.0549    1648
-11.5385  25.2198    1648
-11.5385  25.3846    1648
-11.5385  25.5495    1648
-11.5385  25.7143    1648
-11.5385  25.8791    1648
-11.5385  26.0440    1648
-11.5385  26.2088    1648
-11.5385  26.3736    1648
-11.5385  26.5385    1648
-11.5385  26.7033    2491
-11.5385  26.8681    2491
-11.5385  27.0330    2491
-11.5385  27.1978    2491
-11.5385  27.3626    2491
-11.5385  27.5275    2491
-11.5385  27.6923    2491
-11.5385  27.8571    2491
-11.5385  28.0220    2491
-11.5385  28.1868    2491
-11.5385  28.3516    2491
-11.5385  28.5165    2491
-11.5385  28.6813    2491
-11.5385  28.8462    2491
-11.5385  29.0110    2491
-11.5385  29.1758    2491
-11.5385  29.3407    2491
-11.5385  29.5055    2491
-11.5385  29.6703    2491
-11.5385  29.8352    2491
-11.5385  30.0000    2491
-11.3736 -30.0000     779
-11.3736 -29.8352     779
-11.3736 -29.6703     779
-11.3736 -29.5055     779
-11.3736 -29.3407     779
-11.3736 -29.1758     779
-11.3736 -29.0110     779
-11.3736 -28.8462     779
-11.3736 -28.6813     779
-11.3736 -28.5165     779
-11.3736 -28.3516     779
-11.3736 -28.1868     779
-11.3736 -28.0220     779
-11.3736 -27.8571     779
-11.3736 -27.6923     779
-11.3736 -27.5275     779
-11.3736 -27.3626     779
-11.3736 -27.1978     779
-11.3736 -27.0330     779
-11.3736 -26.8681     779
-11.3736 -26.7033     779
-11.3736 -26.5385     779
-11.3736 -26.3736     779
-11.3736 -26.2088     779
-11.3736 -26.0440     779
-11.3736 -25.8791     779
-11.3736 -25.7143     779
-11.3736 -25.5495     779
-11.3736 -25.3846     779
-11.3736 -25.2198     779
-11.3736 -25.0549     779
-11.3736 -24.8901     779
-11.3736 -24.7253     779
-11.3736 -24.5604     779
-11.3736 -24.3956     779
-11.3736 -24.2308     779
-11.3736 -24.0659     779
-11.3736 -23.9011     779
-11.3736 -23.7363     779
-11.3736 -23.5714     779
-11.3736 -23.4066     779
-11.3736 -23.2418     779
-11.3736 -23.0769     779
-11.3736 -22.9121     779
-11.3736 -22.7473     779
-11.3736 -22.5824     779
-11.3736 -22.4176     779
-11.3736 -22.2527     779
-11.3736 -22.0879     779
-11.3736 -21.9231     779
-11.3736 -21.7582     779
-11.3736 -21.5934     779
-11.3736 -21.4286     779
-11.3736 -21.2637     779
-11.3736 -21.0989     779
-11.3736 -20.9341     779
-11.3736 -20.7692     779
-11.3736 -20.6044     779
-11.3736 -20.4396     779
-11.3736 -20.2747     779
-11.3736 -20.1099     779
-11.3736 -19.9451     779
-11.3736 -19.7802     779
-11.3736 -19.6154     746
-11.3736 -19.4505     746
-11.3736 -19.2857     746
-11.3736 -19.1209     746
-11.3736 -18.9560     746
-11.3736 -18.7912     746
-11.3736 -18.6264     746
-11.3736 -18.4615     746
-11.3736 -18.2967     746
-11.3736 -18.1319     746
-11.3736 -17.9670     746
-11.3736 -17.8022     746
-11.3736 -17.6374     746
-11.3736 -17.4725     746
-11.3736 -17.3077     746
-11.3736 -17.1429     746
-11.3736 -16.9780     746
-11.3736 -16.8132     746
-11.3736 -16.6484     746
-11.3736 -16.4835     746
-11.3736 -16.3187     746
-11.3736 -16.1538     746
-11.3736 -15.9890     746
-11.3736 -15.8242     746
-11.3736 -15.6593     746
-11.3736 -15.4945     746
-11.3736 -15.3297     746
-11.3736 -15.1648     746
-11.3736 -15.0000     746
-11.3736 -14.8352     746
-11.3736 -14.6703     746
-11.3736 -14.5055     746
-11.3736 -14.3407     746
-11.3736 -14.1758     746
-11.3736 -14.0110     746
-11.3736 -13.8462     746
-11.3736 -13.6813     746
-11.3736 -13.5165     746
-11.3736 -13.3516     746
-11.3736 -13.1868     746
-11.3736 -13.0220     746
-11.3736 -12.8571    1390
-11.3736 -12.6923    1390
-11.3736 -12.5275    1390
-11.3736 -12.3626    1390
-11.3736 -12.1978    1390
-11.3736 -12.0330    1390
-11.3736 -11.8681    1390
-11.3736 -11.7033    1390
-11.3736 -11.5385    1390
-11.3736 -11.3736    1390
-11.3736 -11.2088    1390
-11.3736 -11.0440    1390
-11.3736 -10.8791    1390
-11.3736 -10.7143    1390
-11.3736 -10.5495    1390
-11.3736 -10.3846    1390
-11.3736 -10.2198    1390
-11.3736 -10.0549    1390
-11.3736  -9.8901    1390
-11.3736  -9.7253    1390
-11.3736  -9.5604    1390
-11.3736  -9.3956    1390
-11.3736  -9.2308    1390
-11.3736  -9.0659    1390
-11.3736  -8.9011    1390
-11.3736  -8.7363    1390
-11.3736  -8.5714    1390
-11.3736  -8.4066    1390
-11.3736  -8.2418    1390
-11.3736  -8.0769    1390
-11.3736  -7.9121    1390
-11.3736  -7.7473    1390
-11.3736  -7.5824    1390
-11.3736  -7.4176    1390
-11.3736  -7.2527    1390
-11.3736  -7.0879    1441
-11.3736  -6.9231    1441
-11.3736  -6.7582    1441
-11.3736  -6.5934    1441
-11.3736  -6.4286    1441
-11.3736  -6.2637    1441
-11.3736  -6.0989    1441
-11.3736  -5.9341    1441
-11.3736  -5.7692    1441
-11.3736  -5.6044    1441
-11.3736  -5.4396    1441
-11.3736  -5.2747    1441
-11.3736  -5.1099    1441
-11.3736  -4.9451    1441
-11.3736  -4.7802    1441
-11.3736  -4.6154    1441
-11.3736  -4.4505    1441
-11.3736  -4.2857    1441
-11.3736  -4.1209    1441
-11.3736  -3.9560    1441
-11.3736  -3.7912    1441
-11.3736  -3.6264    1441
-11.3736  -3.4615    1441
-11.3736  -3.2967    1441
-11.3736  -3.1319    1441
-11.3736  -2.9670    1441
-11.3736  -2.8022    1441
-11.3736  -2.6374    1441
-11.3736  -2.4725    1441
-11.3736  -2.3077    1441
-11.3736  -2.1429    1441
-11.3736  -1.9780    1441
-11.3736  -1.8132    1441
-11.3736  -1.6484    1441
-11.3736  -1.4835    1441
-11.3736  -1.3187    1622
-11.3736  -1.1538    1622
-11.3736  -0.9890    1622
-11.3736  -0.8242    1622
-11.3736  -0.6593    1622
-11.3736  -0.4945    1622
-11.3736  -0.3297    1622
-11.3736  -0.1648    1622
-11.3736   0.0000    1622
-11.3736   0.1648    1622
-11.3736   0.3297    1622
-11.3736   0.4945    1622
-11.3736   0.6593    1622
-11.3736   0.8242    1622
-11.3736   0.9890    1622
-11.3736   1.1538    1622
-11.3736   1.3187    1622
-11.3736   1.4835    1622
-11.3736   1.6484    1622
-11.3736   1.8132    1622
-11.3736   1.9780    1622
-11.3736   2.1429    1622
-11.3736   2.3077    1622
-11.3736   2.4725    1622
-11.3736   2.6374    1622
-11.3736   2.8022    1622
-11.3736   2.9670    1622
-11.3736   3.1319    1622
-11.3736   3.2967    1622
-11.3736   3.4615    1622
-11.3736   3.6264    1894
-11.3736   3.7912    1894
-11.3736   3.9560    1894
-11.3736   4.1209    1894
-11.3736   4.2857    1894
-11.3736   4.4505    1894
-11.3736   4.6154    1894
-11.3736   4.7802    1894
-11.3736   4.9451    1894
-11.3736   5.1099    1894
-11.3736   5.2747    1894
-11.3736   5.4396    1894
-11.3736   5.6044    1894
-11.3736   5.7692    1894
-11.3736   5.9341    1894
-11.3736   6.0989    1894
-11.3736   6.2637    1894
-11.3736   6.4286    1894
-11.3736   6.5934    1894
-11.3736   6.7582    1894
-11.3736   6.9231    1894
-11.3736   7.0879    1894
-11.3736   7.2527    1894
-11.3736   7.4176    1894
-11.3736   7.5824    1894
-11.3736   7.7473    1894
-11.3736   7.9121    1894
-11.3736   8.0769    1894
-11.3736   8.2418    1894
-11.3736   8.4066    1894
-11.3736   8.5714    1947
-11.3736   8.7363    1947
-11.3736   8.9011    1947
-11.3736   9.0659    1947
-11.3736   9.2308    1947
-11.3736   9.3956    1947
-11.3736   9.5604    1947
-11.3736   9.7253    1947
-11.3736   9.8901    1947
-11.3736  10.0549    1947
-11.3736  10.2198    1947
-11.3736  10.3846    1947
-11.3736  10.5495    1947
-11.3736  10.7143    1947
-11.3736  10.8791    1947
-11.3736  11.0440    1947
-11.3736  11.2088    1947
-11.3736  11.3736    1947
-11.3736  11.5385    1947
-11.3736  11.7033    1947
-11.3736  11.8681    1947
-11.3736  12.0330    1947
-11.3736  12.1978    1947
-11.3736  12.3626    1947
-11.3736  12.5275    1947
-11.3736  12.6923    1947
-11.3736  12.8571    1947
-11.3736  13.0220    1947
-11.3736  13.1868    1947
-11.3736  13.3516    1947
-11.3736  13.5165    1947
-11.3736  13.6813    1947
-11.3736  13.8462    1947
-11.3736  14.0110    1947
-11.3736  14.1758    1947
-11.3736  14.3407    1947
-11.3736  14.5055    1947
-11.3736  14.6703    1947
-11.3736  14.8352    1648
-11.3736  15.0000    1648
-11.3736  15.1648    1648
-11.3736  15.3297    1648
-11.3736  15.4945    1648
-11.3736  15.6593    1648
-11.3736  15.8242    1648
-11.3736  15.9890    1648
-11.3736  16.1538    1648
-11.3736  16.3187    1648
-11.3736  16.4835    1648
-11.3736  16.6484    1648
-11.3736  16.8132    1648
-11.3736  16.9780    1648
-11.3736  17.1429    1648
-11.3736  17.3077    1648
-11.3736  17.4725    1648
-11.3736  17.6374    1648
-11.3736  17.8022    1648
-11.3736  17.9670    1648
-11.3736  18.1319    1648
-11.3736  18.2967    1648
-11.3736  18.4615    1648
-11.3736  18.6264    1648
-11.3736  18.7912    1648
-11.3736  18.9560    1648
-11.3736  19.1209    1648
-11.3736  19.2857    1648
-11.3736  19.4505    1648
-11.3736  19.6154    1648
-11.3736  19.7802    1648
-11.3736  19.9451    1648
-11.3736  20.1099    1648
-11.3736  20.2747    1648
-11.3736  20.4396    1648
-11.3736  20.6044    1648
-11.3736  20.7692    1648
-11.3736  20.9341    1648
-11.3736  21.0989    1648
-11.3736  21.2637    1648
-11.3736  21.4286    1648
-11.3736  21.5934    1648
-11.3736  21.7582    1648
-11.3736  21.9231    1648
-11.3736  22.0879    1648
-11.3736  22.2527    1648
-11.3736  22.4176    1648
-11.3736  22.5824    1648
-11.3736  22.7473    1648
-11.3736  22.9121    1648
-11.3736  23.0769    1648
-11.3736  23.2418    1648
-11.3736  23.4066    1648
-11.3736  23.5714    1648
-11.3736  23.7363    1648
-11.3736  23.9011    1648
-11.3736  24.0659    1648
-11.3736  24.2308    1648
-11.3736  24.3956    1648
-11.3736  24.5604    1648
-11.3736  24.7253    1648
-11.3736  24.8901    1648
-11.3736  25.0549    1648
-11.3736  25.2198    1648
-11.3736  25.3846    1648
-11.3736  25.5495    1648
-11.3736  25.7143    1648
-11.3736  25.8791    1648
-11.3736  26.0440    1648
-11.3736  26.2088    1648
-11.3736  26.3736    1648
-11.3736  26.5385    2491
-11.3736  26.7033    2491
-11.3736  26.8681    2491
-11.3736  27.0330    2491
-11.3736  27.1978    2491
-11.3736  27.3626    2491
-11.3736  27.5275    2491
-11.3736  27.6923    2491
-11.3736  27.8571    2491
-11.3736  28.0220    2491
-11.3736  28.1868    2491
-11.3736  28.3516    2491
-11.3736  28.5165    2491
-11.3736  28.6813    2491
-11.3736  28.8462    2491
-11.3736  29.0110    2491
-11.3736  29.1758    2491
-11.3736  29.3407    2491
-11.3736  29.5055    2491
-11.3736  29.6703    2491
-11.3736  29.8352    2491
-11.3736  30.0000    2491
-11.2088 -30.0000     779
-11.2088 -29.8352     779
-11.2088 -29.6703     779
-11.2088 -29.5055     779
-11.2088 -29.3407     779
-11.2088 -29.1758     779
-11.2088 -29.0110     779
-11.2088 -28.8462     779
-11.2088 -28.6813     779
-11.2088 -28.5165     779
-11.2088 -28.3516     779
-11.2088 -28.1868     779
-11.2088 -28.0220     779
-11.2088 -27.8571     779
-11.2088 -27.6923     779
-11.2088 -27.5275     779
-11.2088 -27.3626     779
-11.2088 -27.1978     779
